testcase_name,network_name,op_name,stc_input_dtypes,stc_ori_inputs,stc_ori_outputs,stc_input_ori_formats,output_ori_formats,other_compilation_params,other_runtime_params,stc_inputs,output_dtypes,stc_outputs,stc_input_formats,output_formats,dyn_inputs,dyn_input_dtypes,dyn_outputs,dyn_ori_inputs,dyn_ori_outputs,dyn_input_formats,dyn_input_ori_formats,dyn_input_ranges,dyn_output_ranges,input_data_ranges,precision_tolerances,absolute_precision,dyn_input_as_list_distribution,stc_input_as_list_distribution,input_as_variable,stc_op_name,const_input_indexes,stc_const_input_indexes,strict_precision_mode,shape_check,output_inplace_indexes,output_shape_unknown_indexes,is_enabled,remark,soc_series,priority,dump_input_data_name,dump_output_data_name,manual_input_data_binaries,manual_output_data_binaries,manual_output_data_dtypes,manual_tiling_data,manual_dyn_workspaces,manual_stc_workspaces,manual_bin_workspaces,manual_block_dim,manual_tiling_op_type,manual_dyn_build_config,manual_stc_build_config,tiling_time_us,bin_tiling_time_us,dyn_name,stc_name,cst_name,bin_name,dyn_block_dim,stc_block_dim,cst_block_dim,bin_block_dim,dyn_perf_us,stc_perf_us,cst_perf_us,bin_perf_us,dyn_throughput_gbs,stc_throughput_gbs,cst_throughput_gbs,bin_throughput_gbs,dyn_compile_s,stc_compile_s,cst_compile_s,bin_compile_s,perf_status,dyn_precision,stc_precision,rel_precision,cst_precision,rst_precision,bin_precision,bre_precision,precision_status,dyn_oob_result,stc_oob_result,cst_oob_result,bin_oob_result,memory_oob_status,dyn_tiling_key,dyn_tiling_data,bin_tiling_key,bin_tiling_data,dyn_clear_atomic,dyn_sch_count,dyn_obj_size_b,dyn_tiling_data_size,dyn_workspaces,stc_workspaces,cst_workspaces,bin_workspaces,dyn_op_pattern,stc_op_pattern,cst_op_pattern,stc_rl_query_result,cst_rl_query_result,data_input_size_b,data_output_size_b,soc
mat_mul_v3_M_16_K_288_N_7168_case1622,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((16, 288), (288, 7168), None, None)","((16, 7168),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((16, 288), (288, 7168), None, None)","('bfloat16',)","((16, 7168),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(43, 50, 47)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,5.883,DYN_OFF,STC_OFF,CST_OFF,691.3855107041741,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.99040876116071%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 16, 7168, 288, 16, 224, 256, 16, 224, 64, 288, 1, 1, 1, 1, 0, 0, 16908800, 0, 16, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,4137984,229376,Ascend910_9589
mat_mul_v3_M_8192_K_4608_N_7168_case1557,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((8192, 4608), (4608, 7168), None, None)","((8192, 7168),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((8192, 4608), (4608, 7168), None, None)","('bfloat16',)","((8192, 7168),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(46, 50, 42)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,1262.012,DYN_OFF,STC_OFF,CST_OFF,191.13204747656917,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.97520106179374%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 8192, 7168, 4608, 256, 256, 256, 256, 256, 64, 4608, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,141557760,117440512,Ascend910_9589
mat_mul_v3_M_3584_K_4096_N_6144_case296,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((3584, 4096), (4096, 6144), None, None)","((3584, 6144),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((3584, 4096), (4096, 6144), None, None)","('bfloat16',)","((3584, 6144),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(35, 38, 38)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,428.036,DYN_OFF,STC_OFF,CST_OFF,269.21654954256184,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.97623988560268%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",4097 (0x0000000000001001),"(32, 3584, 6144, 4096, 256, 256, 256, 256, 256, 64, 2048, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(29360128,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,79691776,44040192,Ascend910_9589
mat_mul_v3_M_1024_K_12288_N_4096_case399,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((1024, 12288), (12288, 4096), None, None)","((1024, 4096),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((1024, 12288), (12288, 4096), None, None)","('bfloat16',)","((1024, 4096),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(43, 50, 52)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,245.804,DYN_OFF,STC_OFF,CST_OFF,508.53525573220946,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.96154308319092%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 1024, 4096, 12288, 256, 256, 256, 256, 256, 64, 12288, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,125829120,8388608,Ascend910_9589
mat_mul_v3_M_28672_K_8192_N_7168_case1833,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((28672, 8192), (8192, 7168), None, None)","((28672, 7168),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((28672, 8192), (8192, 7168), None, None)","('bfloat16',)","((28672, 7168),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(43, 51, 54)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,7805.569,DYN_OFF,STC_OFF,CST_OFF,119.10566673614697,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.9680066595272%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 28672, 7168, 8192, 256, 256, 256, 256, 256, 64, 8192, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,587202560,411041792,Ascend910_9589
mat_mul_v3_M_32768_K_7168_N_2304_case1427,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((32768, 7168), (7168, 2304), None, None)","((32768, 2304),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((32768, 7168), (7168, 2304), None, None)","('bfloat16',)","((32768, 2304),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(31, 31, 35)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,2514.012,DYN_OFF,STC_OFF,CST_OFF,242.19722051843823,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.97000561820137%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 32768, 2304, 7168, 256, 256, 256, 256, 256, 64, 7168, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,502792192,150994944,Ascend910_9589
mat_mul_v3_M_32768_K_4096_N_9216_case55,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((32768, 4096), (4096, 9216), None, None)","((32768, 9216),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((32768, 4096), (4096, 9216), None, None)","('bfloat16',)","((32768, 9216),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(40, 44, 47)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,5743.016,DYN_OFF,STC_OFF,CST_OFF,153.7193175153961,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.97602966096666%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 32768, 9216, 4096, 256, 256, 256, 256, 256, 64, 4096, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,343932928,603979776,Ascend910_9589
mat_mul_v3_M_1024_K_128_N_4096_case126,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((1024, 128), (128, 4096), None, None)","((1024, 4096),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((1024, 128), (128, 4096), None, None)","('bfloat16',)","((1024, 4096),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(45, 51, 53)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,6.807,DYN_OFF,STC_OFF,CST_OFF,1327.0461473483178,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.99706745147705%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 1024, 4096, 128, 256, 256, 256, 256, 256, 64, 128, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,1310720,8388608,Ascend910_9589
mat_mul_v3_M_2048_K_1024_N_4096_case136,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((2048, 1024), (1024, 4096), None, None)","((2048, 4096),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((2048, 1024), (1024, 4096), None, None)","('bfloat16',)","((2048, 4096),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(38, 35, 40)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,45.305,DYN_OFF,STC_OFF,CST_OFF,603.5481734907846,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.98688697814941%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 2048, 4096, 1024, 256, 256, 256, 256, 256, 64, 1024, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,12582912,16777216,Ascend910_9589
mat_mul_v3_M_8_K_4096_N_7168_case1809,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((8, 4096), (4096, 7168), None, None)","((8, 7168),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((8, 4096), (4096, 7168), None, None)","('bfloat16',)","((8, 7168),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(52, 45, 45)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,43.721,DYN_OFF,STC_OFF,CST_OFF,1254.66816128834,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.97209821428571%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 8, 7168, 4096, 16, 224, 256, 16, 224, 64, 4096, 1, 1, 1, 1, 0, 0, 16908800, 0, 16, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,58785792,114688,Ascend910_9589
mat_mul_v3_M_40960_K_384_N_4096_case517,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((40960, 384), (384, 4096), None, None)","((40960, 4096),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((40960, 384), (384, 4096), None, None)","('bfloat16',)","((40960, 4096),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(38, 43, 48)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,329.33,DYN_OFF,STC_OFF,CST_OFF,1046.7511690401725,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.9936991930008%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 40960, 4096, 384, 256, 256, 256, 256, 256, 64, 384, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,34603008,335544320,Ascend910_9589
mat_mul_v3_M_7168_K_4096_N_4608_case540,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((7168, 4096), (4096, 4608), None, None)","((7168, 4608),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((7168, 4096), (4096, 4608), None, None)","('bfloat16',)","((7168, 4608),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(56, 56, 59)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,644.766,DYN_OFF,STC_OFF,CST_OFF,234.76297990278644,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.97600676521422%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 7168, 4608, 4096, 256, 256, 256, 256, 256, 64, 4096, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,96468992,66060288,Ascend910_9589
mat_mul_v3_M_7168_K_4096_N_12288_case630,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((7168, 4096), (4096, 12288), None, None)","((7168, 12288),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((7168, 4096), (4096, 12288), None, None)","('bfloat16',)","((7168, 12288),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(47, 54, 53)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,1680.992,DYN_OFF,STC_OFF,CST_OFF,185.90213397803205,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.97586409250894%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 7168, 12288, 4096, 256, 256, 256, 256, 256, 64, 4096, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,159383552,176160768,Ascend910_9589
